,env,spec,mfcc
383,-0.0313818619725905,-0.11033910578141073,-0.10380493661653187
384,0.10824265886725885,-0.07929979573841286,-0.04018811540388887
385,-0.021311859848626255,-0.07433725866186233,0.013665758887102392
386,-0.02275328662482148,-0.042701581181533825,0.01077896014244468
387,-0.07598770191747362,-0.014339348674697574,0.05564166043058505
388,0.013401785788042042,0.008794738435261818,-0.06260946455982797
389,0.0993365980333001,0.028271359634748767,0.03315446945628455
390,-0.14880632770295396,0.17566300942554167,0.15861790004851667
391,0.05868714376794015,0.06916009851840207,0.04122014792813909
392,0.062082005269051985,-0.049483396501868455,-0.0316857421682395
393,0.07711157180891363,0.03937812297556887,0.03499982513485674
394,0.18681373261139375,0.07014058461055672,-0.01843817008235729
395,-0.1603926600892231,0.19157685031160282,-0.09846197635229843
396,-0.04832401112014849,0.013887779271088436,-0.09437972154173115
397,0.042931573711060614,-0.06986420676578284,-0.13267483822039322
398,0.02424483018238519,-0.049037987974829986,-0.05241353467428846
399,0.30658971583116107,0.5196808892321307,0.4755505020080024
400,0.09639790848550801,0.023536404643394054,0.05827156644609545
401,0.07523744615252312,0.11267123898433837,0.12943080753745134
402,-0.019903807746257836,0.06610934480453154,0.08531475998431827
403,-0.05047548557221343,-0.011610916936789306,0.059971488062270685
404,-0.005484817690395128,-0.059277792479169734,-0.029699256822820576
405,-0.015273096109017437,-0.07016301728399744,0.0020634725290707466
406,-0.06472679353624203,0.010570472735931896,-0.011315876202805848
407,-0.04528582020309453,0.11780304610129308,0.11529650188596499
408,0.08219642343592395,0.007721138346360906,-0.003067675825251315
409,0.08749264949741842,0.05164550977222877,0.032662496474149164
410,-0.014719842197363175,-0.09324338488304715,-0.07142682202306526
411,0.007807872528787385,-0.10498108403552123,-0.09973926690425164
412,0.003197199096912129,-0.06702576859606163,-0.07653957107026606
413,0.017740959443955956,0.002112902929243754,-0.03438468492584484
414,-0.008233557039981906,-0.0789666213211741,-0.0942861814943319
415,-0.061037179878995304,-0.03239925621589294,-0.041076857438690564
416,0.0180291634759435,-0.055165919395817296,-0.053548370121621815
417,-0.05688527469512326,-0.016650411376010737,-0.020731424493726204
418,0.008420569498868958,0.07478251093601465,0.048381188738610664
419,-0.09966762289718463,0.0466295974474054,0.025900302747610664
420,0.09042240063230791,0.08287723656747299,0.07991512348391364
421,0.054248109758291585,-0.014868852143628836,0.0369511957072494
422,-0.04019728289775052,0.003949483630428216,-0.034282801222754594
423,0.0012343605661207582,0.059796586081589366,0.005016563715426452
424,-0.034089217430180306,0.12829084989326303,0.07388757818704143
425,-0.1532402272352709,-0.175035205738248,-0.21419668363174388
426,0.04223021976196645,0.10022500620077765,0.10317983508926605
427,-0.08404549329326559,0.06333621395233761,0.0891192817648765
428,0.004748326730965096,0.06803200542858925,0.04749279350448743
429,0.04270807142942499,-0.04454950870726005,-0.14139240902036188
430,0.1814981459292703,-0.03818039911279365,-0.16752351982909972
431,-0.06374905396953061,0.1953707915008052,0.1620919782514063
432,0.039785729015080165,0.08432575553668024,0.11420005790560998
433,0.0460495626037121,-0.021656041321146874,-0.0065345840938721145
434,-0.035977193283889305,0.005101762833198692,0.01325937343912525
435,-0.01541786467228845,0.030163292257741524,-0.03943306431583948
436,-0.04065275206014571,0.09732383590837128,0.061051583736125146
437,0.04159123232416102,0.05668478232147086,0.07329257024898667
438,-0.0794281399824233,-0.022340916779384476,-0.05293363564425604
439,0.009128241559650696,0.09597903744809776,0.11481126015517637
440,0.11070080271714411,-0.005364867172381427,-0.05113182465483066
441,0.09646048926938126,0.03730976966667011,-0.04756066429752861
442,-0.03636252512500034,0.003746305940864536,-0.04102191253093451
443,0.10090156358703033,-0.04971787611938262,-0.10278223336463772
444,0.09438788146821747,-0.07624141532562834,-0.09179835879933614
445,-0.023664409027428203,-0.06446656918706666,-0.09623478809768847
446,-0.03559764445720333,0.007777106645456116,0.0037747852762079134
447,0.04280172997698495,-0.03633938198933187,-0.03183525591390742
448,-0.07308397140779146,-0.06326622469230711,-0.0477225135056077
449,-0.008914454361815493,-0.10884886496838016,-0.09416229829233341
450,-0.012325195682709492,0.001740623053813202,0.024335697038376312
451,-0.05738862093734185,0.006407638383039328,-0.05573024832533972
452,-0.07392855417739583,-0.040959095460619564,-0.06729866011420743
453,-0.07867076947543698,-0.12235132512869373,-0.11300754171010034
454,-0.07196828161940111,-0.001822578549974263,0.0005981685403544157
455,-0.07984173701138515,0.017917332771765996,-0.00585755955230301
456,-0.0746016993993527,-0.0145892148402673,0.0028207023259149075
457,-0.06482697881951319,0.01021474027007295,-0.012607133622195798
458,-0.17067111849332864,0.21251500611622842,0.3224527543098269
459,0.21804588329496938,0.22994797519960025,0.22857228599949814
460,-0.017873560669553,0.016993977022062172,0.0015059803530455772
461,-0.04949698102518995,-0.07408316003763146,-0.06486033888987106
462,0.04958641369860993,0.19333733902684985,0.20189203254623825
463,-0.35530678860990544,0.09074565749312798,-0.019822980471556246
